ID,Locality,Sale_rent,Zipcode,Building condition,Price,Kitchen type,Living area,Furnished,Surface of the plot,Number of frontages,Swimming pool,Bedrooms,Garden,Garden surface,Terrace,Terrace surface,Type of property
10329506,chaumont-gistoux,for-sale,1325,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10329697,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10329155,evere,for-sale,1140,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10329085,wavre,for-sale,1300,True,485000,True,160 m² square meters,False,868 m² square meters,4,False,4,True,868 m² square meters,True,20 m² square meters,Mixed-use building
10329086,kraainem,for-sale,1950,True,640000,True,150 m² square meters,False,524 m² square meters,4,False,4,True,400 m² square meters,True,15 m² square meters,Mixed-use building
10336799,woluwe-saint-lambert,for-sale,1200,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10336554,huy,for-sale,4500,True,249000,True,175 m² square meters,False,751 m² square meters,4,False,4,True,532 m² square meters,True,0,House
10337653,anderlecht,for-sale,1070,True,320000,True,145 m² square meters,False,189 m² square meters,2,False,4,True,25 m² square meters,True,17 m² square meters,House
10336555,aywaille,for-sale,4920,True,349000,True,330 m² square meters,False,3312 m² square meters,4,False,5,False,0,True,0,Mixed-use building
10336669,neder-over-heembeek,for-sale,1120,True,440000,True,245 m² square meters,False,200 m² square meters,2,False,4,True,30 m² square meters,True,75 m² square meters,House
10336499,vlezenbeek,for-sale,1602,True,565000,True,226 m² square meters,False,2044 m² square meters,4,False,3,False,0,True,0,House
10337822,etterbeek,for-sale,1040,True,1300000,True,370 m² square meters,False,441 m² square meters,4,False,5,True,120 m² square meters,True,40 m² square meters,Mixed-use building
10337864,ixelles,for-sale,1050,True,1300000,True,370 m² square meters,False,441 m² square meters,4,False,5,True,120 m² square meters,True,40 m² square meters,Mixed-use building
10338858,auderghem,for-sale,1160,True,253500,True,46 m² square meters,False,0,2,False,0,False,0,True,9 m² square meters,Mixed-use building
10335460,braine-lalleud,for-sale,1420,True,249000,True,115 m² square meters,False,0,2,False,3,False,0,True,2 m² square meters,Apartment
10212959,woluwe-saint-pierre,for-sale,1150,True,460000,True,107 m² square meters,False,0,3,False,2,False,0,True,10 m² square meters,Apartment
10279473,vilvoorde,for-sale,1800,True,575000,True,230 m² square meters,False,0,0,False,3,False,0,True,38 m² square meters,Apartment
10320582,grimbergen,for-sale,1850,True,575000,True,230 m² square meters,False,0,0,False,3,False,0,True,38 m² square meters,Apartment
10324713,etterbeek,for-sale,1040,True,650000,True,114 m² square meters,False,0,2,False,2,False,0,True,4 m² square meters,Apartment
10325111,woluwe-saint-pierre,for-sale,1150,True,650000,True,114 m² square meters,False,0,2,False,2,False,0,True,4 m² square meters,Apartment
10325110,woluwe-saint-pierre,for-sale,1150,True,650000,True,114 m² square meters,False,0,2,False,2,False,0,True,4 m² square meters,Apartment
10337271,bruxelles,for-sale,1000,True,690000,True,228 m² square meters,False,0,2,False,2,False,0,False,0,Mixed-use building
10337481,hoogstraten,for-sale,2320,True,995000,True,267 m² square meters,False,0,3,False,4,True,0,False,0,House
10336623,ixelles,for-sale,1050,True,1450000,True,210 m² square meters,False,0,3,False,4,False,0,True,100 m² square meters,House
10340837,trooz,for-sale,4870,True,169000,True,90 m² square meters,False,0,2,False,2,False,0,False,0,Apartment
10329964,libramont-chevigny,for-sale,6800,True,198900,True,53 m² square meters,False,0,0,False,1,False,0,True,5 m² square meters,Apartment
10326753,dendermonde,for-sale,9200,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10326433,zaventem-sint-stevens-woluwe,for-sale,1932,True,248000,True,75 m² square meters,False,0,0,False,2,False,0,True,20 m² square meters,Apartment
10326401,aalst,for-sale,9300,True,265000,True,52 m² square meters,False,0,2,False,1,False,0,True,10 m² square meters,Mixed-use building
10328475,brugge-zeebrugge,for-sale,8380,True,272000,True,90 m² square meters,False,0,0,False,3,False,0,True,1 m² square meter,Apartment
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
10328755,olen,for-sale,2250,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10327603,ronse,for-sale,9600,True,298000,True,142 m² square meters,False,209 m² square meters,3,False,3,True,100 m² square meters,True,15 m² square meters,House
10328766,olen,for-sale,2250,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10326763,dendermonde,for-sale,9200,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10328414,antwerp,for-sale,2060,True,375000,True,181 m² square meters,False,122 m² square meters,2,False,3,True,23 m² square meters,True,9 m² square meters,House
10327276,aalst,for-sale,9300,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10328092,olen,for-sale,2250,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10326531,jette,for-sale,1090,True,499000,True,170 m² square meters,False,265 m² square meters,2,False,4,True,160 m² square meters,True,25 m² square meters,House
10327016,ixelles,for-sale,1050,True,525000,True,126 m² square meters,False,0,2,False,2,False,0,False,0,Apartment
10328263,braives,for-sale,4260,True,600000,True,285 m² square meters,False,1915 m² square meters,4,False,7,True,1000 m² square meters,True,60 m² square meters,Mixed-use building
10326973,waterloo,for-sale,1410,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10328124,schaerbeek,for-sale,1030,True,1495000,True,1500 m² square meters,False,450 m² square meters,2,False,39,False,0,False,0,Mixed-use building
10328618,uccle,for-sale,1180,True,1625000,True,225 m² square meters,False,0,3,False,4,False,0,True,55 m² square meters,Apartment
10335486,waregem,for-sale,8790,True,359000,True,171 m² square meters,False,841 m² square meters,3,False,3,False,0,True,0,House
10333170,dilbeek,for-sale,1701,True,485000,True,189 m² square meters,False,243 m² square meters,2,False,3,False,0,True,0,House
10333171,dilbeek,for-sale,1702,True,549000,True,205 m² square meters,False,618 m² square meters,4,False,3,True,120 m² square meters,True,39 m² square meters,House
10333354,woluwe-saint-lambert,for-sale,1200,True,699000,True,210 m² square meters,False,133 m² square meters,2,False,5,False,0,True,22 m² square meters,House
10333187,ixelles,for-sale,1050,True,970000,True,687 m² square meters,False,339 m² square meters,2,False,7,True,88 m² square meters,True,24 m² square meters,Apartment
10335449,braine-lalleud,for-sale,1420,True,139000,True,64 m² square meters,False,0,2,False,1,False,0,False,0,Apartment
10335426,sint-andries,for-sale,8200,True,229000,True,114 m² square meters,False,0,3,False,3,False,0,True,0,Apartment
10333294,evere,for-sale,1140,True,260000,True,64 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10290540,auderghem,for-sale,1160,True,275000,False,88 m² square meters,False,0,0,False,2,False,0,True,9 m² square meters,Apartment
10335361,puurs,for-sale,2870,True,282000,True,144 m² square meters,False,0,3,False,3,False,0,True,10 m² square meters,Apartment
10333181,schaerbeek,for-sale,1030,True,397000,True,120 m² square meters,False,0,2,False,2,True,100 m² square meters,True,7 m² square meters,Apartment
10242506,schaerbeek,for-sale,1030,True,399000,True,125 m² square meters,False,0,2,False,3,False,0,True,5 m² square meters,Apartment
10333200,saint-gilles,for-sale,1060,True,450000,True,110 m² square meters,False,0,2,False,2,False,0,False,0,Apartment
10334581,antwerp,for-sale,2018,True,649000,True,222 m² square meters,False,0,2,False,2,False,0,True,7 m² square meters,Mixed-use building
10335349,uccle,for-sale,1180,True,880000,True,180 m² square meters,False,0,4,False,3,False,0,True,16 m² square meters,Apartment
10340162,brussels-city,for-sale,1000,True,199000,True,58 m² square meters,True,0,4,False,1,False,0,False,0,Apartment
10340539,zeebrugge,for-sale,8380,True,345000,True,106 m² square meters,False,0,2,False,2,False,0,True,10 m² square meters,Apartment
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
10340159,brussels-city,for-sale,1000,True,485000,True,126 m² square meters,False,0,2,False,3,False,0,True,27 m² square meters,House
10324148,charleroi-mont-sur-marchienne,for-sale,6032,True,179000,True,150 m² square meters,False,470 m² square meters,3,False,3,True,345 m² square meters,True,90 m² square meters,House
10325440,ixelles,for-sale,1050,True,195000,True,66 m² square meters,False,0,2,False,1,False,0,False,0,Apartment
10324562,braine-le-comte,for-sale,7090,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10324132,woluwe-saint-lambert,for-sale,1200,True,320000,True,93 m² square meters,False,0,0,False,2,False,0,False,0,Apartment
10324963,averbode,for-sale,3271,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10324843,evere,for-sale,1140,True,705000,True,210 m² square meters,True,70 m² square meters,2,False,3,False,0,True,0,Apartment
10323998,woluwe-saint-lambert,for-sale,1200,True,799000,True,234 m² square meters,False,464 m² square meters,3,False,4,True,280 m² square meters,True,25 m² square meters,House
10325094,uccle,for-sale,1180,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10325129,uccle,for-sale,1180,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10324295,saint-gilles,for-sale,1060,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10324948,uccle,for-sale,1180,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10332568,walhain-saint-paul,for-sale,1457,True,254000,True,160 m² square meters,False,700 m² square meters,3,False,3,True,600 m² square meters,False,0,House
10331102,warnant-dreye,for-sale,4530,True,359500,True,160 m² square meters,False,800 m² square meters,4,False,4,True,0,True,0,House
10332759,marchin,for-sale,4570,True,379000,True,197 m² square meters,False,1478 m² square meters,4,False,4,True,1381 m² square meters,True,30 m² square meters,Mixed-use building
10331774,waterloo,for-sale,1410,True,535000,True,178 m² square meters,False,833 m² square meters,4,False,4,True,0,True,0,Mixed-use building
10332489,sint-agatha-berchem,for-sale,1082,True,540000,True,250 m² square meters,False,320 m² square meters,2,False,4,False,0,True,23 m² square meters,House
10332558,saint-gerard,for-sale,5640,True,550000,True,800 m² square meters,False,2310 m² square meters,3,False,5,True,2310 m² square meters,False,0,House
10330782,woluwe-saint-lambert,for-sale,1200,True,1095000,True,285 m² square meters,False,157 m² square meters,3,False,4,False,0,True,38 m² square meters,House
10337080,mont-saint-guibert,for-sale,1435,True,400000,True,115 m² square meters,False,861 m² square meters,4,False,3,True,700 m² square meters,True,40 m² square meters,House
10331127,woluwe-saint-lambert,for-sale,1200,True,300000,True,90 m² square meters,False,0,2,False,1,False,0,False,0,Apartment
10318517,jette,for-sale,1090,True,365000,True,110 m² square meters,False,0,3,False,3,False,0,True,10 m² square meters,House
10331643,etterbeek,for-sale,1040,True,490000,True,112 m² square meters,False,0,0,False,2,False,0,True,24 m² square meters,Apartment
10340482,kruisem,for-sale,9770,True,409126,True,132 m² square meters,False,0,0,False,3,True,0,True,29 m² square meters,Apartment
10337714,tienen,for-sale,3300,True,249000,True,80 m² square meters,False,0,2,False,2,False,0,False,0,Apartment
10324353,ixelles,for-sale,1050,True,699000,True,131 m² square meters,False,0,0,False,2,False,0,True,39 m² square meters,House
10321453,uccle,for-sale,1180,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321179,crisnee,for-sale,4367,True,159000,True,120 m² square meters,False,90 m² square meters,3,False,2,False,0,True,16 m² square meters,House
10321208,woluwe-saint-lambert,for-sale,1200,True,225000,True,75 m² square meters,False,0,2,False,2,False,0,True,18 m² square meters,Apartment
10322071,nivelles,for-sale,1400,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
10322667,erpe-mere,for-sale,9420,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10307475,gavere,for-sale,9890,True,254000,True,76 m² square meters,False,0,4,False,1,False,0,True,11 m² square meters,Apartment
10307471,gavere,for-sale,9890,True,259000,True,76 m² square meters,False,0,4,False,1,False,0,True,11 m² square meters,Apartment
10322649,aalst,for-sale,9300,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321679,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321154,vilvoorde-koningslo,for-sale,1800,True,270000,True,90 m² square meters,False,0,3,False,3,False,0,True,7 m² square meters,Apartment
10322045,machelen,for-sale,1831,True,280000,True,110 m² square meters,False,80 m² square meters,2,False,2,True,40 m² square meters,False,0,House
10307463,gavere,for-sale,9890,True,280000,True,95 m² square meters,False,0,4,False,2,False,0,True,11 m² square meters,Apartment
10307462,gavere,for-sale,9890,True,280000,True,95 m² square meters,False,0,4,False,2,False,0,True,11 m² square meters,Apartment
10307461,gavere,for-sale,9890,True,280000,True,95 m² square meters,False,0,4,False,2,False,0,True,12 m² square meters,Apartment
10307464,gavere,for-sale,9890,True,287500,True,97 m² square meters,False,0,4,False,2,False,0,True,11 m² square meters,Apartment
10321892,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321959,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321811,brussels,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10322635,lede,for-sale,9340,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10309034,gavere,for-sale,9890,True,317500,True,97 m² square meters,False,0,4,False,2,False,0,True,10 m² square meters,Apartment
10321841,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10309033,gavere,for-sale,9890,True,320000,True,97 m² square meters,False,0,4,False,2,False,0,True,10 m² square meters,Apartment
10321732,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10309035,gavere,for-sale,9890,True,345000,True,112 m² square meters,False,0,4,False,3,False,0,True,10 m² square meters,Apartment
10323217,brussels-city,for-sale,1020,True,349000,True,110 m² square meters,False,0,3,False,3,False,0,True,32 m² square meters,House
10323216,brussels-city,for-sale,1020,True,349000,True,110 m² square meters,False,0,3,False,3,False,0,True,32 m² square meters,Apartment
10309032,gavere,for-sale,9890,True,349000,True,111 m² square meters,False,0,4,False,3,False,0,True,10 m² square meters,Apartment
10309031,gavere,for-sale,9890,True,349000,True,110 m² square meters,False,0,4,False,2,False,0,True,10 m² square meters,Apartment
10307472,gavere,for-sale,9890,True,350000,True,115 m² square meters,False,0,4,False,3,False,0,True,11 m² square meters,Apartment
10321785,brussels-city,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10309026,gavere,for-sale,9890,True,355000,True,126 m² square meters,False,0,4,False,2,False,0,True,11 m² square meters,Apartment
10307473,gavere,for-sale,9890,True,360000,True,126 m² square meters,False,0,4,False,3,False,0,True,11 m² square meters,Apartment
10322216,tervuren,for-sale,3080,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10307469,gavere,for-sale,9890,True,399000,True,165 m² square meters,False,0,4,False,2,False,0,True,11 m² square meters,Apartment
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
10307460,gavere,for-sale,9890,True,415000,True,146 m² square meters,False,0,4,False,3,False,0,True,11 m² square meters,Mixed-use building
10307459,gavere,for-sale,9890,True,420000,True,148 m² square meters,False,0,4,False,3,False,0,True,11 m² square meters,Mixed-use building
10322661,ninove,for-sale,9400,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10323213,zoersel,for-sale,2980,True,449000,True,150 m² square meters,False,0,4,False,3,False,0,True,75 m² square meters,House
10322070,rochefort,for-sale,5580,True,465000,True,255 m² square meters,False,5922 m² square meters,4,False,5,True,10264 m² square meters,True,0,House
10289276,rixensart,for-sale,1330,True,495000,True,92 m² square meters,True,0,2,False,2,False,0,True,19 m² square meters,Apartment
10322242,bruxelles,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10177393,bruxelles-ville,for-sale,1000,True,570000,True,98 m² square meters,False,0,0,False,1,False,0,True,9 m² square meters,Apartment
10321418,brussels,for-sale,1000,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10321430,woluwe-saint-lambert,for-sale,1200,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10223036,ixelles,for-sale,1050,True,1537000,True,160 m² square meters,False,0,2,False,2,False,0,True,91 m² square meters,Apartment
10294639,ixelles,for-sale,1050,True,1839000,True,203 m² square meters,False,0,2,False,3,False,0,True,76 m² square meters,Apartment
10322190,woluwe-saint-pierre,for-sale,1150,False,0,False,0,False,0,0,False,0,False,0,False,0,Apartment
10340827,wezembeek-oppem,for-sale,1970,True,1365000,True,395 m² square meters,False,340 m² square meters,3,False,5,False,0,True,23 m² square meters,Mixed-use building
10329963,bertrix,for-sale,6880,True,219900,False,81 m² square meters,False,0,0,False,2,False,0,True,14 m² square meters,Apartment
10329375,woluwe-saint-pierre,for-sale,1150,True,2800000,False,218 m² square meters,False,0,4,False,3,False,0,True,168 m² square meters,Apartment
10334757,tongrinne,for-sale,5140,True,369000,True,188 m² square meters,False,680 m² square meters,4,False,4,True,420 m² square meters,True,25 m² square meters,Mixed-use building
10333538,oud-heverlee-blanden,for-sale,3052,True,495000,True,262 m² square meters,False,259 m² square meters,2,False,4,True,100 m² square meters,True,25 m² square meters,House
10339408,saint-nicolas,for-sale,4420,True,209000,True,117 m² square meters,False,169 m² square meters,2,False,3,True,70 m² square meters,True,25 m² square meters,House
10198727,halanzy,for-sale,6792,True,335000,False,107 m² square meters,False,990 m² square meters,4,False,3,True,0,False,0,House
9955007,keerbergen,for-sale,3140,True,420000,True,170 m² square meters,False,1767 m² square meters,4,False,2,True,1600 m² square meters,False,0,House
10336137,schaarbeek,for-sale,1030,True,299000,True,130 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10333355,woluwe-saint-pierre,for-sale,1150,True,349000,True,100 m² square meters,False,0,2,False,2,False,0,True,27 m² square meters,House
10335881,oud-turnhout,for-sale,2360,True,575000,True,230 m² square meters,False,0,4,False,3,True,0,True,30 m² square meters,Apartment
10335874,oud-turnhout,for-sale,2360,True,585000,True,222 m² square meters,False,0,4,False,3,True,0,True,30 m² square meters,Apartment
10319846,blankenberge,for-sale,8370,True,170000,True,39 m² square meters,True,0,2,False,0,False,0,True,0,Mixed-use building
10318986,oupeye,for-sale,4680,True,189000,True,119 m² square meters,False,0,3,False,4,True,649 m² square meters,False,0,Mixed-use building
10320217,huy,for-sale,4500,True,242500,True,80 m² square meters,False,0,4,False,2,True,0,True,9 m² square meters,Apartment
10320211,wolvertem,for-sale,1861,True,269000,True,67 m² square meters,False,0,3,False,1,False,0,False,0,Apartment
10320017,huy,for-sale,4500,True,279000,True,290 m² square meters,False,204 m² square meters,4,False,3,True,100 m² square meters,True,10 m² square meters,Mixed-use building
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
10318802,gent-sint-amandsberg,for-sale,9040,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10320075,middelkerke,for-sale,8430,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10318568,schaerbeek,for-sale,1030,True,399000,True,153 m² square meters,False,0,2,False,3,False,0,True,10 m² square meters,Apartment
10318907,marche-en-famenne,for-sale,6900,True,450000,True,236 m² square meters,False,399 m² square meters,3,False,4,True,399 m² square meters,True,0,Mixed-use building
10320890,olen,for-sale,2250,False,0,False,0,False,0,0,False,0,False,0,False,0,House
10318496,knokke,for-sale,8300,True,875000,True,85 m² square meters,True,0,2,False,2,True,0,True,0,Apartment
10285267,sterrebeek,for-sale,1933,True,1095000,True,436 m² square meters,False,1241 m² square meters,4,False,7,True,0,True,35 m² square meters,Mixed-use building
10319093,knokke-heist,for-sale,8300,True,1250000,True,110 m² square meters,False,0,2,False,3,False,0,True,12 m² square meters,Apartment
10320633,brasschaat,for-sale,2930,True,3250000,True,577 m² square meters,True,10431 m² square meters,4,True,5,True,8500 m² square meters,True,396 m² square meters,Mixed-use building
10339339,ixelles,for-sale,1050,True,399000,False,85 m² square meters,False,0,0,False,1,False,0,False,0,Apartment
10329123,trooz,for-sale,4870,True,189000,True,135 m² square meters,False,397 m² square meters,3,False,2,True,180 m² square meters,True,20 m² square meters,House
10337315,avelgem,for-sale,8580,True,189000,True,135 m² square meters,False,240 m² square meters,3,False,3,False,0,True,0,House
10329031,dilbeek-groot-bijgaarden,for-sale,1702,True,220000,True,92 m² square meters,False,0,2,False,2,False,0,True,4 m² square meters,Apartment
10329131,jette,for-sale,1090,True,349000,True,220 m² square meters,False,0,2,False,4,False,0,False,0,Mixed-use building
10328970,gent,for-sale,9000,True,375000,True,86 m² square meters,False,0,0,False,2,False,0,False,0,Mixed-use building
10110804,hemiksem,for-sale,2620,True,379000,True,150 m² square meters,False,0,4,False,2,False,0,True,7 m² square meters,Apartment
10336812,halle,for-sale,1500,True,399000,True,148 m² square meters,False,227 m² square meters,3,False,3,False,0,True,0,House
10337531,beersel,for-sale,1650,True,470000,True,178 m² square meters,False,1061 m² square meters,4,False,3,True,600 m² square meters,False,0,House
10337530,dworp,for-sale,1653,True,470000,True,178 m² square meters,False,1061 m² square meters,4,False,3,True,600 m² square meters,False,0,House
10329871,nieuwpoort,for-sale,8620,True,495000,True,60 m² square meters,True,0,2,False,2,False,0,True,5 m² square meters,Apartment
10338309,zulzeke,for-sale,9690,True,829000,True,265 m² square meters,False,13820 m² square meters,4,False,3,False,0,False,0,House
10337124,saint-gilles,for-sale,1060,True,1995000,True,1031 m² square meters,False,408 m² square meters,2,False,15,True,111 m² square meters,False,0,Apartment
10340812,fexhe-le-haut-clocher,for-sale,4347,True,159000,True,92 m² square meters,False,107 m² square meters,2,False,2,False,0,False,0,House
10341036,kampenhout-berg,for-sale,1910,True,379000,True,155 m² square meters,False,199 m² square meters,2,False,3,False,0,True,30 m² square meters,House
10275462,rixensart,for-sale,1330,True,450000,True,293 m² square meters,False,639 m² square meters,4,False,5,False,0,True,0,Mixed-use building
10340841,woluwe-saint-lambert,for-sale,1200,True,850000,True,245 m² square meters,False,187 m² square meters,2,False,4,True,30 m² square meters,True,6 m² square meters,House
10340965,knokke-heist-knokke,for-sale,8300,True,2155000,True,252 m² square meters,False,458 m² square meters,3,False,5,False,0,True,21 m² square meters,Mixed-use building
10332754,blankenberge,for-sale,8370,True,195000,True,52 m² square meters,True,0,0,False,1,False,0,True,70 m² square meters,Apartment
10331556,hoboken,for-sale,2660,True,239000,True,85 m² square meters,False,0,2,False,2,False,0,True,9 m² square meters,Apartment
10331644,braine-lalleud,for-sale,1420,True,260000,True,134 m² square meters,False,0,2,False,3,False,0,False,0,Apartment
10342999,leuven,for-sale,3000,False,320000,True,95 m² square meters,False,0,0,False,2,False,0,True,4 m² square meters,Apartment
10342998,leuven,for-sale,3000,False,585000,True,190 m² square meters,False,0,0,False,4,False,0,True,13 m² square meters,Apartment
10342997,wijgmaal,for-sale,3018,False,435000,True,171 m² square meters,False,725 m² square meters,0,False,3,True,300 m² square meters,False,0,Mixed-use building
10130128,heist-op-den-berg,for-sale,2220,True,320000,False,160 m² square meters,False,1300 m² square meters,0,False,3,True,0,False,0,House
10342995,heist-op-den-berg,for-sale,2220,True,425000,True,0,False,934 m² square meters,0,True,3,True,0,False,0,House
10342994,genk,for-sale,3600,False,229000,False,175 m² square meters,False,486 m² square meters,0,False,3,True,0,False,0,House
10342993,edegem,for-sale,2650,True,283900,True,78 m² square meters,False,0,2,False,2,False,0,True,3 m² square meters,Apartment
10342989,ledeberg,for-sale,9050,True,339000,False,154 m² square meters,False,91 m² square meters,0,False,2,False,0,True,0,House
